date,symbol,open,high,low,close,volume
2023-06-27,MATIC,870.6,873.82,865.05,868.2,22651138.45
2023-06-28,MATIC,868.49,869.53,864.74,865.92,94573093.54
2023-06-29,MATIC,867.64,869.32,856.06,860.79,39037254.96
2023-06-30,MATIC,876.66,883.9,873.99,880.35,55483714.39
2023-07-01,MATIC,867.75,873.64,866.04,872.17,75186326.89
2023-07-02,MATIC,867.97,868.63,856.69,858.37,19492761.03
2023-07-03,MATIC,868.85,871.28,867.41,870.2,91080366.56
2023-07-04,MATIC,870.52,874.63,859.53,863.1,15348251.04
2023-07-05,MATIC,873.85,876.58,865.41,867.39,9429854.83
2023-07-06,MATIC,871.61,872.3,865.55,870.34,29453549.35
2023-07-07,MATIC,871.11,872.18,863.85,864.71,90888151.04
2023-07-08,MATIC,873.48,880.57,871.37,877.99,82595863.24
2023-07-09,MATIC,867.54,876.82,862.68,873.93,91774432.95
2023-07-10,MATIC,874.23,876.64,871.04,871.05,70012303.96
2023-07-11,MATIC,876.53,881.02,867.9,871.7,67799400.0
2023-07-12,MATIC,876.84,885.31,876.67,885.12,83138774.22
2023-07-13,MATIC,870.52,874.94,865.41,866.47,93314836.78
2023-07-14,MATIC,874.94,884.81,873.88,880.05,6977666.1
2023-07-15,MATIC,867.98,871.0,855.02,859.28,89245633.17
2023-07-16,MATIC,870.18,870.8,865.92,866.15,51498564.84
2023-07-17,MATIC,868.05,871.71,864.04,867.13,68826572.82
2023-07-18,MATIC,874.81,881.39,872.08,877.94,34292864.26
2023-07-19,MATIC,871.82,874.19,867.33,870.61,8373418.24
2023-07-20,MATIC,876.61,880.63,874.11,878.69,33897810.85
2023-07-21,MATIC,872.6,872.68,866.25,870.89,45193625.13
2023-07-22,MATIC,870.17,872.94,860.42,862.68,50879768.26
2023-07-23,MATIC,868.19,868.27,862.75,864.38,95320334.64
2023-07-24,MATIC,877.27,878.81,868.81,871.03,75228966.43
2023-07-25,MATIC,874.21,878.36,864.11,865.7,83810541.27
2023-07-26,MATIC,868.59,880.41,865.31,877.27,9865094.2
2023-07-27,MATIC,873.21,873.52,863.51,865.74,35188626.09
2023-07-28,MATIC,871.55,882.08,869.09,879.38,62270884.88
2023-07-29,MATIC,868.37,872.32,859.65,863.83,42412497.24
2023-07-30,MATIC,870.85,872.18,862.94,866.56,18979803.56
2023-07-31,MATIC,876.85,882.05,875.48,877.39,75312022.06
2023-08-01,MATIC,869.57,874.56,867.77,872.15,1839826.22
2023-08-02,MATIC,877.2,883.19,874.15,880.19,2279672.73
2023-08-03,MATIC,872.95,876.09,865.58,869.4,6955191.57
2023-08-04,MATIC,870.42,874.09,867.66,871.37,63995930.1
2023-08-05,MATIC,871.4,878.33,871.08,876.14,65283148.18
2023-08-06,MATIC,875.75,875.95,865.67,867.9,52704678.0
2023-08-07,MATIC,876.7,880.07,872.88,874.91,86063902.6
2023-08-08,MATIC,876.05,881.1,872.22,878.18,46960961.39
2023-08-09,MATIC,874.1,879.49,872.2,876.45,96436668.06
2023-08-10,MATIC,869.56,876.29,866.02,872.33,50534515.29
2023-08-11,MATIC,872.8,876.01,868.91,873.76,33126070.04
2023-08-12,MATIC,867.45,871.33,859.6,864.16,47680169.14
2023-08-13,MATIC,869.97,876.28,868.05,875.97,90353331.88
2023-08-14,MATIC,869.58,875.46,867.32,873.54,6120344.69
2023-08-15,MATIC,872.19,880.75,872.12,876.37,72173292.8
2023-08-16,MATIC,873.04,876.73,868.69,876.08,48773279.82
2023-08-17,MATIC,872.28,880.36,870.42,876.0,65708628.74
2023-08-18,MATIC,874.45,877.01,862.54,864.73,53746982.82
2023-08-19,MATIC,870.18,880.52,865.66,877.86,95018025.5
2023-08-20,MATIC,871.27,876.04,866.73,870.47,23670208.78
2023-08-21,MATIC,875.44,882.45,875.15,878.04,27882144.7
2023-08-22,MATIC,871.49,883.0,869.58,878.84,88810707.45
2023-08-23,MATIC,867.83,877.34,863.8,873.56,47583005.17
2023-08-24,MATIC,877.18,887.01,876.79,886.63,26070084.17
2023-08-25,MATIC,873.77,875.86,864.21,864.29,22889139.0
2023-08-26,MATIC,875.55,879.47,864.15,866.41,70905797.52
2023-08-27,MATIC,874.73,876.72,865.76,867.44,73452125.03
2023-08-28,MATIC,874.54,874.82,865.26,869.76,20338426.07
2023-08-29,MATIC,876.85,879.02,867.57,871.48,26726321.7
2023-08-30,MATIC,876.29,876.74,869.53,870.93,22452608.95
2023-08-31,MATIC,875.7,879.08,875.57,877.57,79293994.05
2023-09-01,MATIC,873.83,878.57,870.71,877.15,10786192.82
2023-09-02,MATIC,870.16,870.92,867.08,867.27,48838667.89
2023-09-03,MATIC,876.3,877.59,872.41,872.95,72325606.63
2023-09-04,MATIC,867.6,878.76,865.43,876.72,47227618.83
2023-09-05,MATIC,874.72,876.59,871.04,871.71,60006124.77
2023-09-06,MATIC,874.88,877.27,874.41,875.75,87712520.3
2023-09-07,MATIC,872.56,879.8,870.96,877.61,83021523.8
2023-09-08,MATIC,869.38,869.69,863.63,864.67,34849065.07
2023-09-09,MATIC,869.05,872.95,856.69,860.41,20116055.17
2023-09-10,MATIC,869.68,870.29,861.59,865.05,96373980.11
2023-09-11,MATIC,872.0,875.59,871.27,872.34,39826303.04
2023-09-12,MATIC,871.32,876.91,870.44,873.18,7099750.69
2023-09-13,MATIC,871.91,885.85,870.39,881.03,68481539.11
2023-09-14,MATIC,869.89,875.14,868.15,872.33,12849838.04
2023-09-15,MATIC,873.08,884.14,871.84,881.34,21398105.3
2023-09-16,MATIC,869.48,869.87,862.21,863.38,73846865.59
2023-09-17,MATIC,872.34,881.24,869.38,876.3,1412992.43
2023-09-18,MATIC,876.91,879.1,873.66,876.77,4007247.61
2023-09-19,MATIC,872.39,873.97,860.98,865.74,97071914.91
2023-09-20,MATIC,870.19,871.19,857.48,860.45,72198331.13
2023-09-21,MATIC,877.08,880.69,872.61,875.83,66673582.16
2023-09-22,MATIC,873.06,882.66,871.12,880.06,77289443.97
2023-09-23,MATIC,871.39,872.62,869.59,869.84,17506697.96
2023-09-24,MATIC,871.33,872.33,858.62,863.4,22909808.66
2023-09-25,MATIC,868.14,874.72,868.0,873.97,97724432.48
2023-09-26,MATIC,876.48,885.16,874.37,884.37,53431379.43
2023-09-27,MATIC,870.01,881.87,867.06,877.95,68016567.23
2023-09-28,MATIC,875.35,886.3,872.7,885.28,75713737.67
2023-09-29,MATIC,876.64,879.31,865.98,869.77,33379877.65
2023-09-30,MATIC,875.04,876.72,861.86,866.44,2322678.41
2023-10-01,MATIC,876.4,879.26,873.45,873.78,85813160.56
2023-10-02,MATIC,868.74,872.02,857.17,859.91,36294355.51
2023-10-03,MATIC,869.91,873.39,856.39,861.17,56053024.66
2023-10-04,MATIC,869.62,872.93,865.36,868.41,20752045.67
2023-10-05,MATIC,874.36,876.13,869.23,872.76,2683345.75
2023-10-06,MATIC,876.79,882.08,873.69,880.95,51443955.08
2023-10-07,MATIC,876.96,880.84,870.82,874.58,76012857.58
2023-10-08,MATIC,876.98,885.54,876.13,882.16,81401508.67
2023-10-09,MATIC,876.17,877.4,867.37,871.14,26579683.92
2023-10-10,MATIC,874.78,878.97,874.64,875.84,24509911.98
2023-10-11,MATIC,869.91,877.65,866.65,877.2,52253008.74
2023-10-12,MATIC,868.52,872.93,864.95,871.92,70543082.16
2023-10-13,MATIC,875.22,884.45,871.73,883.16,51547044.53
2023-10-14,MATIC,872.88,873.77,867.63,872.43,87880405.6
2023-10-15,MATIC,872.81,873.45,866.93,868.84,28603388.26
2023-10-16,MATIC,876.3,881.92,874.53,878.94,21878699.15
2023-10-17,MATIC,873.42,875.66,872.09,875.38,68316221.25
2023-10-18,MATIC,875.27,876.13,871.06,872.91,95997029.82
2023-10-19,MATIC,873.87,875.71,869.07,873.82,92584595.28
2023-10-20,MATIC,869.96,875.36,869.4,873.01,65800119.42
2023-10-21,MATIC,867.34,872.13,863.12,864.34,63661703.72
2023-10-22,MATIC,867.74,880.89,867.63,877.19,1597334.14
2023-10-23,MATIC,876.58,880.5,866.58,866.71,64824163.74
2023-10-24,MATIC,871.9,875.33,865.65,867.47,60499769.8
2023-10-25,MATIC,870.35,877.33,869.97,873.12,89756543.2
2023-10-26,MATIC,874.53,878.68,868.16,868.19,72193949.16
2023-10-27,MATIC,876.67,880.84,873.61,878.14,80366986.95
2023-10-28,MATIC,875.4,877.36,872.86,876.35,99094314.43
2023-10-29,MATIC,876.96,881.05,869.01,872.6,22478094.49
2023-10-30,MATIC,872.3,873.18,861.52,864.91,12177845.84
2023-10-31,MATIC,868.85,871.24,863.03,863.61,22172313.64
2023-11-01,MATIC,871.56,882.34,866.95,877.84,38815597.13
2023-11-02,MATIC,871.38,881.61,867.38,880.51,70063089.19
2023-11-03,MATIC,873.46,876.46,864.96,867.08,47635912.06
2023-11-04,MATIC,869.53,872.95,866.67,867.58,33513303.6
2023-11-05,MATIC,873.78,876.77,866.65,869.2,74345605.83
2023-11-06,MATIC,874.81,875.46,866.07,870.05,95634715.45
2023-11-07,MATIC,873.43,879.07,871.89,876.83,43613800.92
2023-11-08,MATIC,873.95,878.85,866.62,867.11,73902147.04
2023-11-09,MATIC,874.83,880.42,870.08,879.86,44907388.18
2023-11-10,MATIC,870.73,873.08,860.47,860.92,72118196.93
2023-11-11,MATIC,876.56,881.02,873.72,876.47,65982306.62
2023-11-12,MATIC,872.1,879.11,871.69,875.02,79608199.7
2023-11-13,MATIC,870.63,873.57,862.52,862.94,19921360.65
2023-11-14,MATIC,869.03,871.1,856.31,861.19,82503641.39
2023-11-15,MATIC,870.27,872.78,867.42,868.62,35953557.54
2023-11-16,MATIC,873.47,878.06,869.33,873.21,42966089.09
2023-11-17,MATIC,868.15,871.94,865.04,867.59,30061040.9
2023-11-18,MATIC,877.01,877.06,871.16,873.56,32158868.46
2023-11-19,MATIC,874.53,877.8,869.57,877.17,98845265.68
2023-11-20,MATIC,869.98,880.75,868.47,878.19,97821994.49
2023-11-21,MATIC,875.41,880.13,871.97,877.52,48833540.58
2023-11-22,MATIC,876.26,878.65,867.21,871.54,97493343.82
2023-11-23,MATIC,875.3,875.62,869.85,874.66,39929361.06
2023-11-24,MATIC,872.53,878.7,867.57,874.36,93465857.84
2023-11-25,MATIC,870.27,878.72,869.58,873.91,17042610.87
2023-11-26,MATIC,869.15,871.34,858.08,860.07,10734812.38
2023-11-27,MATIC,877.09,880.0,867.09,867.92,26382489.32
2023-11-28,MATIC,872.26,879.93,868.01,875.75,65022677.45
2023-11-29,MATIC,870.01,871.01,860.26,862.42,53594314.79
2023-11-30,MATIC,870.31,883.23,867.05,880.12,57829088.15
2023-12-01,MATIC,873.37,884.28,872.81,883.14,47554369.89
2023-12-02,MATIC,869.23,871.73,868.13,870.8,37313514.5
2023-12-03,MATIC,876.61,879.53,868.67,869.03,67388115.7
2023-12-04,MATIC,869.94,880.62,865.98,875.82,47184278.44
2023-12-05,MATIC,876.06,879.23,870.39,870.47,66704035.7
2023-12-06,MATIC,872.12,875.37,868.04,874.28,47805372.05
2023-12-07,MATIC,870.29,875.55,865.48,873.4,46766029.88
2023-12-08,MATIC,867.68,870.43,858.67,858.81,54859809.95
2023-12-09,MATIC,875.56,879.84,870.81,879.51,7639552.46
2023-12-10,MATIC,876.43,877.35,864.41,869.14,75759309.73
2023-12-11,MATIC,876.87,877.08,873.15,874.85,70793285.4
2023-12-12,MATIC,870.19,875.19,866.89,871.38,35925606.39
2023-12-13,MATIC,871.46,873.67,860.54,863.57,39187744.83
2023-12-14,MATIC,872.17,883.62,870.06,879.85,69750847.03
2023-12-15,MATIC,875.25,879.84,865.16,869.67,85483000.27
2023-12-16,MATIC,868.4,871.83,856.86,860.46,58938615.59
2023-12-17,MATIC,869.13,869.66,859.68,860.84,57304374.24
2023-12-18,MATIC,870.59,872.19,867.86,867.89,48606553.37
2023-12-19,MATIC,870.0,877.48,866.49,873.94,16450055.85
2023-12-20,MATIC,874.08,883.74,873.72,883.47,19341360.61
2023-12-21,MATIC,870.82,871.88,860.65,865.13,2841457.04
2023-12-22,MATIC,875.94,881.0,873.14,878.65,93020231.96
2023-12-23,MATIC,868.01,869.17,858.98,862.55,98466821.24
2023-12-24,MATIC,868.87,869.06,857.86,860.09,64025695.62
2023-12-25,MATIC,874.78,884.11,874.58,881.95,85944090.74
2023-12-26,MATIC,874.22,880.45,871.32,876.22,96294663.13
2023-12-27,MATIC,868.85,874.84,865.5,874.79,88487456.54
2023-12-28,MATIC,872.77,874.56,861.21,865.1,33426053.72
2023-12-29,MATIC,870.17,874.75,864.33,865.56,37865433.91
2023-12-30,MATIC,870.29,871.08,860.05,863.58,55942963.05
2023-12-31,MATIC,872.53,876.56,867.69,869.07,23512851.97
2024-01-01,MATIC,867.51,870.14,856.09,860.91,54936720.9
2024-01-02,MATIC,877.3,879.91,876.17,876.92,67129924.91
2024-01-03,MATIC,869.49,873.36,867.38,868.59,33699097.45
2024-01-04,MATIC,869.17,873.66,865.95,872.3,78012441.79
2024-01-05,MATIC,875.48,888.4,871.12,884.74,96065176.76
2024-01-06,MATIC,869.11,875.91,866.78,874.75,9829603.72
2024-01-07,MATIC,868.89,876.09,866.03,873.39,99023574.11
2024-01-08,MATIC,874.61,878.02,868.44,868.48,72696326.03
2024-01-09,MATIC,870.04,870.12,868.1,869.34,47449428.25
2024-01-10,MATIC,869.03,874.32,864.03,874.13,90413086.23
2024-01-11,MATIC,868.71,872.88,865.29,871.53,72673213.24
2024-01-12,MATIC,869.5,877.62,865.32,877.33,61477618.5
2024-01-13,MATIC,871.22,871.93,859.37,862.48,41574274.71
2024-01-14,MATIC,868.05,876.73,863.68,875.73,94431509.73
2024-01-15,MATIC,872.22,875.34,868.39,873.52,50382501.02
2024-01-16,MATIC,875.25,878.63,866.61,869.09,88021577.99
2024-01-17,MATIC,870.95,875.18,867.22,871.46,86607207.79
2024-01-18,MATIC,875.01,887.94,870.58,883.31,93795569.83
2024-01-19,MATIC,872.22,875.96,866.91,867.41,29534281.35
2024-01-20,MATIC,872.42,882.03,868.36,878.07,86360690.93
2024-01-21,MATIC,867.7,869.79,853.11,857.9,15975987.69
2024-01-22,MATIC,872.21,881.43,869.78,878.99,36800475.5
2024-01-23,MATIC,868.09,868.81,861.9,864.03,38663327.74
2024-01-24,MATIC,872.16,873.21,859.99,863.45,20025142.23
2024-01-25,MATIC,869.41,881.56,864.97,878.4,31086587.47
2024-01-26,MATIC,870.77,877.14,866.65,875.24,13320939.09
2024-01-27,MATIC,870.33,871.65,868.42,870.12,66869029.58
2024-01-28,MATIC,871.28,873.49,866.88,873.2,18894389.91
2024-01-29,MATIC,873.63,882.27,870.72,878.69,76841762.13
2024-01-30,MATIC,870.45,874.45,866.36,871.74,5588052.89
2024-01-31,MATIC,867.85,871.22,862.81,864.74,63694104.69
2024-02-01,MATIC,873.95,874.76,873.02,874.73,90896576.3
2024-02-02,MATIC,877.2,877.52,874.33,876.52,88331842.68
2024-02-03,MATIC,868.76,873.25,864.35,872.75,16816308.18
2024-02-04,MATIC,875.71,879.02,869.63,871.87,73779603.05
2024-02-05,MATIC,867.64,873.29,865.87,872.48,99623572.37
2024-02-06,MATIC,874.29,884.69,870.57,882.7,33380507.71
2024-02-07,MATIC,874.36,875.47,865.31,869.41,92982661.27
2024-02-08,MATIC,876.35,889.99,871.55,886.16,37094091.96
2024-02-09,MATIC,877.28,881.76,866.59,867.65,71346250.71
2024-02-10,MATIC,871.78,872.5,867.83,872.35,8649556.23
2024-02-11,MATIC,876.21,880.21,871.28,871.41,6280422.84
2024-02-12,MATIC,874.93,878.99,866.47,869.24,79172061.64
2024-02-13,MATIC,875.31,885.38,875.08,882.79,6924738.63
2024-02-14,MATIC,870.47,881.16,866.56,878.73,8688067.98
2024-02-15,MATIC,877.07,885.05,872.21,881.62,28207101.81
2024-02-16,MATIC,874.19,888.44,869.3,883.44,4757554.56
2024-02-17,MATIC,871.17,884.21,870.23,880.57,31938316.95
2024-02-18,MATIC,872.15,872.79,866.78,871.39,26216784.71
2024-02-19,MATIC,867.53,868.2,862.65,862.85,39744011.42
2024-02-20,MATIC,873.09,884.95,868.59,881.13,79406487.84
2024-02-21,MATIC,875.22,879.28,867.21,867.24,54877792.1
2024-02-22,MATIC,868.44,875.3,864.41,874.36,80406173.31
2024-02-23,MATIC,872.0,873.07,868.65,870.75,17965374.75
2024-02-24,MATIC,869.37,873.27,857.65,860.93,80340395.2
2024-02-25,MATIC,871.75,877.16,869.31,872.98,2236489.75
2024-02-26,MATIC,870.37,878.74,867.49,873.77,88441728.8
2024-02-27,MATIC,872.85,885.67,869.74,882.64,88899358.27
2024-02-28,MATIC,867.96,875.49,865.94,873.76,91013514.55
2024-02-29,MATIC,875.16,879.37,872.6,876.11,4765193.94
2024-03-01,MATIC,876.09,881.29,871.23,878.99,85129542.63
2024-03-02,MATIC,875.16,877.04,871.83,876.09,69571398.06
2024-03-03,MATIC,872.49,886.35,869.74,881.38,99756717.77
2024-03-04,MATIC,871.69,874.17,871.29,871.72,61873740.63
2024-03-05,MATIC,870.99,872.69,868.82,869.16,87190149.47
2024-03-06,MATIC,873.28,874.33,865.93,868.26,91436749.26
2024-03-07,MATIC,869.19,873.99,859.78,861.17,27758568.58
2024-03-08,MATIC,874.47,880.99,871.01,878.25,32664728.8
2024-03-09,MATIC,872.79,874.11,864.77,868.2,24791913.22
2024-03-10,MATIC,877.29,880.32,870.83,875.28,27526155.4
2024-03-11,MATIC,873.77,874.3,860.21,864.87,48379878.86
2024-03-12,MATIC,867.47,868.5,860.52,863.89,92528571.78
2024-03-13,MATIC,871.01,875.93,866.01,870.34,55832472.41
2024-03-14,MATIC,873.77,875.28,868.52,870.34,12961383.04
2024-03-15,MATIC,872.72,877.18,870.91,872.67,99612288.41
2024-03-16,MATIC,875.89,877.0,863.72,867.98,6245762.46
2024-03-17,MATIC,870.71,874.38,864.95,866.2,11467616.2
2024-03-18,MATIC,875.96,876.18,870.86,872.02,8472122.3
2024-03-19,MATIC,869.04,872.33,866.08,870.06,44326201.97
2024-03-20,MATIC,867.68,869.62,860.45,860.9,60511973.21
2024-03-21,MATIC,874.65,874.71,865.97,868.75,31111930.14
2024-03-22,MATIC,874.24,876.48,871.11,874.99,42328150.18
2024-03-23,MATIC,867.67,874.1,866.55,872.09,70455719.99
2024-03-24,MATIC,871.63,872.17,862.34,864.61,90496231.65
2024-03-25,MATIC,872.22,875.02,863.23,866.63,80879950.92
2024-03-26,MATIC,872.05,874.04,865.01,867.41,65180654.48
2024-03-27,MATIC,874.74,882.97,870.73,880.92,93056002.01
2024-03-28,MATIC,875.34,876.36,872.18,873.4,42122319.38
2024-03-29,MATIC,868.28,877.03,864.74,876.34,16638322.15
2024-03-30,MATIC,872.76,876.21,864.18,868.21,46163977.45
2024-03-31,MATIC,867.64,871.15,853.6,858.3,47965509.04
2024-04-01,MATIC,870.86,874.25,864.9,869.19,55453238.18
2024-04-02,MATIC,870.23,873.56,868.06,870.37,58355132.88
2024-04-03,MATIC,870.86,877.25,870.58,875.08,35627631.61
2024-04-04,MATIC,867.65,868.35,856.84,859.3,57593608.27
2024-04-05,MATIC,871.91,875.74,868.37,871.2,96752691.7
2024-04-06,MATIC,867.58,876.09,866.42,872.91,26720755.95
2024-04-07,MATIC,872.7,883.24,868.76,882.61,48311482.43
2024-04-08,MATIC,874.92,875.11,862.1,865.75,12772539.26
2024-04-09,MATIC,873.27,877.05,868.87,875.97,24214260.81
2024-04-10,MATIC,869.52,881.9,865.76,877.38,18945305.38
2024-04-11,MATIC,875.14,877.17,867.27,867.42,67479539.83
2024-04-12,MATIC,876.61,881.45,865.4,868.14,11856125.58
2024-04-13,MATIC,872.99,877.27,864.07,865.32,7265435.37
2024-04-14,MATIC,875.91,878.37,868.61,871.31,6951704.95
2024-04-15,MATIC,873.65,885.44,872.36,880.63,65690665.54
2024-04-16,MATIC,875.34,879.09,874.68,877.09,13085316.86
2024-04-17,MATIC,872.82,872.97,869.06,871.53,62571643.78
2024-04-18,MATIC,869.25,881.69,864.87,879.09,61306201.52
2024-04-19,MATIC,868.71,870.06,861.21,863.81,83472703.12
2024-04-20,MATIC,868.78,878.32,866.69,875.63,99685057.86
2024-04-21,MATIC,872.8,880.21,871.67,876.29,69216042.41
2024-04-22,MATIC,868.19,878.41,863.38,875.63,86482370.11
2024-04-23,MATIC,872.38,876.49,869.96,874.69,24733481.88
2024-04-24,MATIC,875.87,876.84,872.03,876.49,27089517.61
2024-04-25,MATIC,867.78,868.03,863.52,867.78,2008638.22
2024-04-26,MATIC,868.11,877.59,866.63,873.86,57796011.26
2024-04-27,MATIC,874.75,885.31,873.37,882.25,45399459.99
2024-04-28,MATIC,868.18,872.97,864.39,868.84,79161166.79
2024-04-29,MATIC,876.16,878.09,866.85,871.03,81100244.5
2024-04-30,MATIC,868.96,883.38,867.76,878.47,69629688.32
2024-05-01,MATIC,868.28,868.49,865.99,867.71,14467127.91
2024-05-02,MATIC,872.02,873.2,868.94,871.44,3512547.21
2024-05-03,MATIC,871.58,879.16,868.31,878.35,69409164.91
2024-05-04,MATIC,873.68,882.02,869.9,878.7,34937457.52
2024-05-05,MATIC,874.12,877.7,869.29,871.01,49695891.56
2024-05-06,MATIC,868.29,872.96,864.15,864.8,41046675.75
2024-05-07,MATIC,869.95,880.49,865.51,878.54,58629178.93
2024-05-08,MATIC,875.6,877.85,873.15,873.97,53112374.97
2024-05-09,MATIC,868.95,869.12,859.03,863.39,13443767.44
2024-05-10,MATIC,874.28,881.96,872.89,877.14,12790892.14
2024-05-11,MATIC,875.55,884.57,874.47,884.25,19742650.79
2024-05-12,MATIC,875.95,889.17,870.96,885.77,60547435.89
2024-05-13,MATIC,873.11,877.76,869.69,876.5,79714761.7
2024-05-14,MATIC,869.7,874.57,862.36,863.54,60249263.86
2024-05-15,MATIC,875.65,883.67,874.38,883.43,21090498.62
2024-05-16,MATIC,872.42,884.44,868.49,881.6,38995279.51
2024-05-17,MATIC,868.08,875.23,863.27,874.32,38429364.5
2024-05-18,MATIC,868.66,879.51,865.14,877.13,88163976.68
2024-05-19,MATIC,872.7,876.43,860.06,864.42,74772124.56
2024-05-20,MATIC,870.66,874.06,858.38,860.96,80027127.76
2024-05-21,MATIC,873.53,884.52,868.99,882.19,34374749.84
2024-05-22,MATIC,869.37,881.93,866.04,879.15,30350253.28
2024-05-23,MATIC,876.64,888.83,876.58,886.08,76499470.97
2024-05-24,MATIC,871.61,872.43,863.88,868.74,23249694.8
2024-05-25,MATIC,876.23,877.14,875.25,876.44,44731711.79
2024-05-26,MATIC,873.08,881.54,868.28,877.42,25777727.7
2024-05-27,MATIC,872.82,878.06,872.47,875.72,43073701.24
2024-05-28,MATIC,869.7,869.86,863.34,868.1,62790357.42
2024-05-29,MATIC,875.2,882.0,872.69,881.91,67544091.15
2024-05-30,MATIC,871.32,871.81,860.39,862.53,74519008.8
2024-05-31,MATIC,872.29,872.47,864.43,864.87,31286195.11
2024-06-01,MATIC,874.17,880.93,873.58,877.82,20890076.76
2024-06-02,MATIC,868.88,872.27,864.93,865.92,28185596.12
2024-06-03,MATIC,876.48,880.08,863.88,867.44,77006807.88
2024-06-04,MATIC,871.93,875.48,870.37,871.58,68614901.1
2024-06-05,MATIC,877.24,879.75,874.04,877.67,61503216.52
2024-06-06,MATIC,874.22,877.36,862.79,865.85,14328822.89
2024-06-07,MATIC,874.83,885.19,870.74,882.52,2777470.69
2024-06-08,MATIC,867.33,870.33,864.48,867.38,47342019.16
2024-06-09,MATIC,872.74,876.48,865.45,869.14,68430471.24
2024-06-10,MATIC,872.16,876.38,859.56,864.05,71431177.55
2024-06-11,MATIC,875.79,884.72,875.76,883.61,80842258.99
2024-06-12,MATIC,867.74,871.52,857.97,862.0,81896514.36
2024-06-13,MATIC,868.82,873.0,859.66,863.97,4668364.08
2024-06-14,MATIC,872.09,881.93,869.77,877.91,86531515.95
2024-06-15,MATIC,868.21,876.73,864.45,875.6,64649793.39
2024-06-16,MATIC,867.43,876.59,864.15,873.63,24037806.15
2024-06-17,MATIC,875.22,877.29,866.73,867.12,58738777.24
2024-06-18,MATIC,868.73,872.85,868.02,872.41,81908619.55
2024-06-19,MATIC,868.97,873.82,857.19,861.08,93903400.08
2024-06-20,MATIC,869.71,873.98,861.97,866.7,95964507.29
2024-06-21,MATIC,872.73,884.1,868.41,880.91,36604033.59
2024-06-22,MATIC,870.87,871.95,870.57,871.65,82609001.79
2024-06-23,MATIC,868.61,877.72,865.96,877.61,59698968.64
2024-06-24,MATIC,869.07,869.23,862.75,864.6,47914255.77
2024-06-25,MATIC,870.14,874.6,859.83,860.52,34302855.87
2024-06-26,MATIC,873.17,874.7,870.37,872.28,31447737.5
2024-06-27,MATIC,876.79,884.42,871.95,880.55,69819307.24
2024-06-28,MATIC,876.61,882.65,872.27,882.54,59219090.85
2024-06-29,MATIC,869.18,872.76,866.57,872.39,65166495.63
2024-06-30,MATIC,876.89,882.26,873.94,881.67,87331328.12
2024-07-01,MATIC,872.65,875.6,871.41,872.11,23782796.89
2024-07-02,MATIC,875.55,879.46,863.44,867.3,23016111.43
2024-07-03,MATIC,867.48,873.02,865.19,870.2,73229758.79
2024-07-04,MATIC,874.57,883.55,872.97,879.07,17121848.87
2024-07-05,MATIC,872.26,873.02,866.4,871.05,88365937.99
2024-07-06,MATIC,874.65,877.88,871.28,877.04,85976628.29
2024-07-07,MATIC,876.16,880.22,875.04,876.28,99870134.09
2024-07-08,MATIC,875.73,876.79,862.93,866.52,31925089.79
2024-07-09,MATIC,876.77,881.37,874.24,874.28,91837258.94
2024-07-10,MATIC,871.34,875.78,867.9,869.85,75832266.3
2024-07-11,MATIC,868.3,872.91,866.2,871.38,49219666.15
2024-07-12,MATIC,876.97,883.52,876.39,883.4,18904863.12
2024-07-13,MATIC,876.58,877.7,873.24,875.55,22257936.16
2024-07-14,MATIC,870.94,883.19,869.49,880.5,43376364.37
2024-07-15,MATIC,868.95,873.07,867.97,870.75,87961805.78
2024-07-16,MATIC,871.62,876.62,871.25,875.38,43376276.78
2024-07-17,MATIC,877.23,887.44,875.89,885.39,55975624.28
2024-07-18,MATIC,871.58,874.28,862.26,863.35,46077054.3
2024-07-19,MATIC,868.08,874.82,865.42,873.25,45557681.07
2024-07-20,MATIC,871.47,875.66,868.42,872.23,9530186.41
2024-07-21,MATIC,870.14,873.88,862.25,864.98,63003075.14
2024-07-22,MATIC,872.35,873.56,867.64,868.35,23862218.65
2024-07-23,MATIC,870.74,870.85,860.45,864.62,33490906.68
2024-07-24,MATIC,868.44,875.27,867.5,870.33,19268461.5
2024-07-25,MATIC,873.49,876.67,872.39,872.68,41087871.61
2024-07-26,MATIC,873.2,881.42,869.31,880.65,88575289.41
2024-07-27,MATIC,868.62,871.13,859.53,863.22,3077482.86
2024-07-28,MATIC,876.5,886.92,874.52,882.22,18702796.1
2024-07-29,MATIC,872.44,874.91,867.34,871.98,71275852.12
2024-07-30,MATIC,876.52,878.34,866.32,869.27,88707589.13
2024-07-31,MATIC,873.8,876.6,870.07,871.08,31432497.83
2024-08-01,MATIC,877.26,883.83,872.4,882.03,42762461.06
2024-08-02,MATIC,869.41,869.45,867.27,868.89,41109355.04
2024-08-03,MATIC,872.25,885.64,869.78,881.77,96393982.56
2024-08-04,MATIC,874.15,886.33,871.65,883.74,36761016.66
2024-08-05,MATIC,869.76,872.32,860.79,865.23,11759172.1
2024-08-06,MATIC,873.61,876.14,870.69,871.79,86939271.89
2024-08-07,MATIC,869.47,876.52,868.58,874.78,90633028.21
2024-08-08,MATIC,867.7,871.9,860.02,864.05,20135325.2
2024-08-09,MATIC,876.25,882.63,876.0,881.53,49323736.02
2024-08-10,MATIC,876.78,887.38,872.3,885.65,40989576.03
